id,Timestamp,Category,Money,Description,Details
936241958,2022-11-04T00:10:11.291548+00:00,interest,420,Bond yield,"{""bond value"": ""$60000"", ""interest"": ""0.7%"", ""issuer"": ""Communist Spies Pty Ltd""}"
936226568,2022-11-04T00:09:28.092881+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""sim003""}"
936226565,2022-11-04T00:09:28.076441+00:00,interest,325,Bond yield,"{""bond value"": ""$65000"", ""interest"": ""0.5%"", ""issuer"": ""KComme""}"
935795934,2022-11-03T19:37:53.283737+00:00,fees,-322,Market fees selling Electronics research,{}
935795933,2022-11-03T19:37:53.280208+00:00,market,10730,Electronics research market order filled,"{""resource"": ""Electronics research"", ""amount"": 29, ""quality"": 0, ""price"": ""$370.00"", ""buyer"": ""KillersAreQuiet"", ""profit"": 3178}"
935403806,2022-11-03T13:28:53.789868+00:00,fees,-162,Market fees selling Electronics research,{}
935403805,2022-11-03T13:28:53.785306+00:00,market,5400,Electronics research market order filled,"{""resource"": ""Electronics research"", ""amount"": 15, ""quality"": 0, ""price"": ""$360.00"", ""buyer"": ""Ibis Aerospace"", ""profit"": 1498}"
935387106,2022-11-03T13:12:03.479675+00:00,market,2640,High grade e-comps market order filled,"{""resource"": ""High grade e-comps"", ""amount"": 3, ""quality"": 2, ""price"": ""$880.00"", ""buyer"": ""ATA AVIATION COMPANY"", ""profit"": 1008}"
935386396,2022-11-03T13:11:26.047220+00:00,fees,-1136,Market fees selling High grade e-comps,"{""remaining_fees"": ""$0""}"
935386394,2022-11-03T13:11:26.036230+00:00,market,35200,High grade e-comps market order partially filled,"{""resource"": ""High grade e-comps"", ""amount"": 40, ""quality"": 2, ""price"": ""$880.00"", ""buyer"": ""R33 Industries SA"", ""profit"": ""$12304"", ""fees"": ""$1136"", ""remaining_fees"": ""$0""}"
935101948,2022-11-03T08:00:11.084873+00:00,production,-28172,Production of Methane,"{""amount"": 2440, ""price"": ""$14.92"", ""quality"": 1}"
935100997,2022-11-03T07:58:51.482278+00:00,market,-17300,Bought Transport on market,"{""amount"": 50000, ""price"": ""$0.35"", ""seller(s)"": ""OUERTANI""}"
935060494,2022-11-03T07:12:12.772655+00:00,production,-32254,Production of Chemicals,"{""amount"": 15950, ""price"": ""$13.16"", ""quality"": 2}"
935060364,2022-11-03T07:12:04.613334+00:00,production,-15033,Production of Gold ore,"{""amount"": 1815, ""price"": ""$22.29"", ""quality"": 1}"
935060243,2022-11-03T07:11:56.729425+00:00,production,-67682,Production of Power,"{""amount"": 401638, ""price"": ""$0.17"", ""quality"": 2}"
935060200,2022-11-03T07:11:53.107572+00:00,production,-67682,Production of Power,"{""amount"": 401638, ""price"": ""$0.17"", ""quality"": 2}"
935060113,2022-11-03T07:11:48.620017+00:00,production,-37601,Production of Water,"{""amount"": 168170, ""price"": ""$0.26"", ""quality"": 1}"
935059918,2022-11-03T07:11:35.676559+00:00,production,-15038,Production of Gold ore,"{""amount"": 2442, ""price"": ""$20.16"", ""quality"": 1}"
935059819,2022-11-03T07:11:29.040099+00:00,production,-52525,Production of Plastic,"{""amount"": 21490, ""price"": ""$8.74"", ""quality"": 1}"
935059648,2022-11-03T07:11:19.421319+00:00,production,-31911,Production of Electronics research,"{""amount"": 128, ""price"": ""$249.30"", ""quality"": 0}"
934878600,2022-11-03T03:51:54.326241+00:00,fees,-1109,Market fees selling High grade e-comps,{}
934878599,2022-11-03T03:51:54.324277+00:00,market,36960,High grade e-comps market order filled,"{""resource"": ""High grade e-comps"", ""amount"": 42, ""quality"": 2, ""price"": ""$880.00"", ""buyer"": ""Scrubb Electronics"", ""profit"": 12987}"
934860718,2022-11-03T03:30:40.766316+00:00,taxes,-16354,Accounting overhead,"{""Cash"": ""$620,290"", ""Investment in bonds"": ""$5,515,000"", ""Bonds payable"": ""$0"", ""Executive lift"": ""$0"", ""Cash/bonds value over $3,000,000 at 0.5%"": ""$15,677"", ""Cash/bonds value over $6,000,000 at 0.5%"": ""$677""}"
934841245,2022-11-03T03:02:13.943835+00:00,fees,-1868,Market fees selling Golden bars,{}
934841244,2022-11-03T03:02:13.937605+00:00,market,62250,Golden bars market order filled,"{""resource"": ""Golden bars"", ""amount"": 10, ""quality"": 2, ""price"": ""$6225.00"", ""buyer"": ""Dogechu El constructor"", ""profit"": 18140}"
934837480,2022-11-03T02:55:56.323337+00:00,market,-3421,Bought Transport on market,"{""amount"": 10000, ""price"": ""$0.34"", ""seller(s)"": ""Srlantres26""}"
934837197,2022-11-03T02:55:20.187670+00:00,production,-15,Production of Golden bars,"{""amount"": 1, ""price"": ""$4223.65"", ""quality"": 2}"
934837060,2022-11-03T02:55:03.799739+00:00,production,-38112,Production of High grade e-comps,"{""amount"": 176, ""price"": ""$543.52"", ""quality"": 2}"
934804220,2022-11-03T02:02:46.238763+00:00,bonds,-50000,Investment in bonds,"{""amount"": 10, ""bond issuer"": ""BestBeverage"", ""interest"": ""0.5%"", ""restructure on default"": ""36%""}"
934803640,2022-11-03T02:01:59.353383+00:00,fees,-305,Market fees selling Electronics research,{}
934803639,2022-11-03T02:01:59.351257+00:00,market,10136,Electronics research market order filled,"{""resource"": ""Electronics research"", ""amount"": 28, ""quality"": 0, ""price"": ""$362.00"", ""buyer"": ""CanWest Pt"", ""profit"": 2850}"
934802408,2022-11-03T02:00:40.538174+00:00,fees,-156,Market fees selling Electronic components,{}
934802407,2022-11-03T02:00:40.528825+00:00,market,5200,Electronic components market order filled,"{""resource"": ""Electronic components"", ""amount"": 100, ""quality"": 1, ""price"": ""$52.00"", ""buyer"": ""SuccessfulBlackGentlemen"", ""profit"": 1028}"
934801330,2022-11-03T01:59:14.364246+00:00,market,-1056,Bought Transport on market,"{""amount"": 3113, ""price"": ""$0.34"", ""seller(s)"": ""ATES SAN TIC LTD STI""}"
934800612,2022-11-03T01:58:06.877078+00:00,production,-434,Production of Processors,"{""amount"": 10, ""price"": ""$79.63"", ""quality"": 0}"
934800233,2022-11-03T01:57:24.233754+00:00,production,-304,Production of Golden bars,"{""amount"": 21, ""price"": ""$4224.13"", ""quality"": 2}"
934733353,2022-11-03T00:25:00.444143+00:00,interest,300,Bond yield,"{""bond value"": ""$50000"", ""interest"": ""0.6%"", ""issuer"": ""Seven ithalat ihracat""}"
934733347,2022-11-03T00:25:00.255299+00:00,interest,2600,Bond yield,"{""bond value"": ""$500000"", ""interest"": ""0.5%"", ""issuer"": ""Beatniks Cash Salad""}"
934725950,2022-11-03T00:23:10.928919+00:00,interest,750,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.6%"", ""issuer"": ""KANLIS""}"
934725946,2022-11-03T00:23:10.899357+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""UTOPIA MINDS""}"
934723256,2022-11-03T00:22:30.435378+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""TechnoSpace CO.""}"
934723254,2022-11-03T00:22:30.410270+00:00,interest,750,Bond yield,"{""bond value"": ""$150000"", ""interest"": ""0.5%"", ""issuer"": ""Madeireira Cara de Pau""}"
934723252,2022-11-03T00:22:30.378044+00:00,interest,420,Bond yield,"{""bond value"": ""$60000"", ""interest"": ""0.7%"", ""issuer"": ""Communist Spies Pty Ltd""}"
934716936,2022-11-03T00:20:46.674460+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""sim003""}"
934716934,2022-11-03T00:20:46.651269+00:00,interest,325,Bond yield,"{""bond value"": ""$65000"", ""interest"": ""0.5%"", ""issuer"": ""KComme""}"
934680216,2022-11-03T00:12:51.080690+00:00,interest,637,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""AllCore Electronics""}"
934669061,2022-11-03T00:12:16.943660+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Win Win Street food""}"
934665114,2022-11-03T00:12:05.393258+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Tawfeeq Industries""}"
934662222,2022-11-03T00:11:57.862224+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Coby company""}"
934649889,2022-11-03T00:11:28.206347+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Wonka chocolate""}"
934647239,2022-11-03T00:11:21.636530+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""SECCEN UK""}"
934647226,2022-11-03T00:11:21.606354+00:00,interest,950,Bond yield,"{""bond value"": ""$190000"", ""interest"": ""0.5%"", ""issuer"": ""Alekos S.A.""}"
934647218,2022-11-03T00:11:21.590829+00:00,interest,1875,Bond yield,"{""bond value"": ""$375000"", ""interest"": ""0.5%"", ""issuer"": ""Imperial Aeronautics Ltd.""}"
934647213,2022-11-03T00:11:21.575843+00:00,interest,550,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.6%"", ""issuer"": ""Tadif Co Ltd""}"
934647075,2022-11-03T00:11:21.227132+00:00,interest,425,Bond yield,"{""bond value"": ""$85000"", ""interest"": ""0.5%"", ""issuer"": ""Fate Co""}"
934647069,2022-11-03T00:11:21.214771+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""BestOfIndustries""}"
934647063,2022-11-03T00:11:21.202682+00:00,interest,1775,Bond yield,"{""bond value"": ""$355000"", ""interest"": ""0.5%"", ""issuer"": ""Brother Xiaoye""}"
934639881,2022-11-03T00:11:04.653269+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Don Aspi SP. Z.O.O.""}"
934633951,2022-11-03T00:10:50.602801+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""Nilzas Cooperativa""}"
934633945,2022-11-03T00:10:50.590106+00:00,interest,1500,Bond yield,"{""bond value"": ""$300000"", ""interest"": ""0.5%"", ""issuer"": ""Gungor holding 0""}"
934633915,2022-11-03T00:10:50.526743+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Williams Ltda""}"
934633527,2022-11-03T00:10:49.496639+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Heatsink""}"
934613218,2022-11-03T00:09:57.132288+00:00,interest,400,Bond yield,"{""bond value"": ""$80000"", ""interest"": ""0.5%"", ""issuer"": ""WE GOT U""}"
934612694,2022-11-03T00:09:55.462436+00:00,interest,150,Bond yield,"{""bond value"": ""$30000"", ""interest"": ""0.5%"", ""issuer"": ""Simgi Entreprise""}"
934612691,2022-11-03T00:09:55.446374+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Jerem store""}"
934612640,2022-11-03T00:09:55.308460+00:00,interest,375,Bond yield,"{""bond value"": ""$75000"", ""interest"": ""0.5%"", ""issuer"": ""McCestes SA""}"
934612637,2022-11-03T00:09:55.293267+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Olimpos AS""}"
934244401,2022-11-02T20:58:17.698054+00:00,fees,-4,Market fees selling Electronic components,{}
934244400,2022-11-02T20:58:17.688457+00:00,market,105,Electronic components market order filled,"{""resource"": ""Electronic components"", ""amount"": 2, ""quality"": 1, ""price"": ""$52.50"", ""buyer"": ""CAMN Holding"", ""profit"": 11}"
934048822,2022-11-02T17:57:49.350884+00:00,market,88859,Silicon market order filled,"{""resource"": ""Silicon"", ""amount"": 11692, ""quality"": 2, ""price"": ""$7.60"", ""buyer"": ""MiCe Industrie"", ""profit"": 22031}"
934041428,2022-11-02T17:50:40.489442+00:00,fees,-2837,Market fees selling Silicon,"{""remaining_fees"": ""$0""}"
934041427,2022-11-02T17:50:40.484387+00:00,market,5700,Silicon market order partially filled,"{""resource"": ""Silicon"", ""amount"": 750, ""quality"": 2, ""price"": ""$7.60"", ""buyer"": ""Omegalfa"", ""profit"": ""$-1423"", ""fees"": ""$2837"", ""remaining_fees"": ""$0""}"
934007815,2022-11-02T17:19:16.141231+00:00,fees,-2245,Market fees selling High grade e-comps,{}
934007814,2022-11-02T17:19:16.138318+00:00,market,74820,High grade e-comps market order filled,"{""resource"": ""High grade e-comps"", ""amount"": 86, ""quality"": 2, ""price"": ""$870.00"", ""buyer"": ""Nestore Rocket Technology"", ""profit"": 25698}"
933957872,2022-11-02T16:31:35.875153+00:00,fees,-300,Market fees selling Plastic,{}
933957871,2022-11-02T16:31:35.870580+00:00,market,9996,Plastic market order filled,"{""resource"": ""Plastic"", ""amount"": 952, ""quality"": 1, ""price"": ""$10.50"", ""buyer"": ""Jochtan Enterprise"", ""profit"": 1199}"
933925474,2022-11-02T16:00:10.023035+00:00,market,10692,Chemicals market order filled,"{""resource"": ""Chemicals"", ""amount"": 753, ""quality"": 2, ""price"": ""$14.20"", ""buyer"": ""Trapoleri Tergestini"", ""profit"": 616}"
933925093,2022-11-02T15:59:51.189278+00:00,fees,-4981,Market fees selling Chemicals,"{""remaining_fees"": ""$0""}"
933925092,2022-11-02T15:59:51.186983+00:00,market,155333,Chemicals market order partially filled,"{""resource"": ""Chemicals"", ""amount"": 10939, ""quality"": 2, ""price"": ""$14.20"", ""buyer"": ""Adamas Grup"", ""profit"": ""$3989"", ""fees"": ""$4981"", ""remaining_fees"": ""$0""}"
933894708,2022-11-02T15:29:07.710703+00:00,market,5217,Processors market order filled,"{""resource"": ""Processors"", ""amount"": 47, ""quality"": 0, ""price"": ""$111.00"", ""buyer"": ""RADTEK LTDA"", ""profit"": 1453}"
933891516,2022-11-02T15:26:07.608365+00:00,fees,-776,Market fees selling Processors,"{""remaining_fees"": ""$0""}"
933891515,2022-11-02T15:26:07.606502+00:00,market,20646,Processors market order partially filled,"{""resource"": ""Processors"", ""amount"": 186, ""quality"": 0, ""price"": ""$111.00"", ""buyer"": ""Electronic Arts ."", ""profit"": ""$4974"", ""fees"": ""$776"", ""remaining_fees"": ""$0""}"
933889049,2022-11-02T15:24:02.323098+00:00,fees,-156,Market fees selling Batteries,{}
933889048,2022-11-02T15:24:02.304833+00:00,market,5184,Batteries market order filled,"{""resource"": ""Batteries"", ""amount"": 64, ""quality"": 1, ""price"": ""$81.00"", ""buyer"": ""Moletlhasetso"", ""profit"": 367}"
933887904,2022-11-02T15:23:08.951678+00:00,production,-963,Production of Electronic components,"{""amount"": 100, ""price"": ""$40.16"", ""quality"": 1}"
933886854,2022-11-02T15:22:12.653689+00:00,fees,-346,Market fees selling Electronics research,{}
933886853,2022-11-02T15:22:12.642150+00:00,market,11520,Electronics research market order filled,"{""resource"": ""Electronics research"", ""amount"": 32, ""quality"": 0, ""price"": ""$360.00"", ""buyer"": ""Trainers House inc"", ""profit"": 3196}"
933884923,2022-11-02T15:19:33.969422+00:00,market,-3391,Bought Transport on market,"{""amount"": 10000, ""price"": ""$0.34"", ""seller(s)"": ""Esco Bar e.K""}"
933883956,2022-11-02T15:18:26.513943+00:00,market,-3391,Bought Transport on market,"{""amount"": 10000, ""price"": ""$0.34"", ""seller(s)"": ""Esco Bar e.K""}"
933881807,2022-11-02T15:16:26.895130+00:00,market,-3380,Bought Transport on market,"{""amount"": 10000, ""price"": ""$0.34"", ""seller(s)"": ""Onur Logistic""}"
933880984,2022-11-02T15:15:41.887419+00:00,production,-26263,Production of Plastic,"{""amount"": 10745, ""price"": ""$8.68"", ""quality"": 1}"
933880702,2022-11-02T15:15:23.518458+00:00,market,-550000,Bought Crude oil on market,"{""amount"": 20000, ""price"": ""$27.50"", ""seller(s)"": ""Kenchana Teguh Bhd. MY""}"
933880387,2022-11-02T15:15:02.111194+00:00,market,-39877,Bought Crude oil on market,"{""amount"": 1437, ""price"": ""$27.75"", ""seller(s)"": ""RAMP UP PLC""}"
933420278,2022-11-02T07:08:09.489555+00:00,fees,-270,Market fees selling Electronics research,{}
933420277,2022-11-02T07:08:09.483511+00:00,market,9000,Electronics research market order filled,"{""resource"": ""Electronics research"", ""amount"": 25, ""quality"": 0, ""price"": ""$360.00"", ""buyer"": ""One Inc Shop"", ""profit"": 2497}"
933399390,2022-11-02T06:47:10.119867+00:00,contract,153000,Plastic contract signed by Gokul Dham,"{""quantity"": 15000, ""quality"": 1, ""price"": ""$10.200"", ""profit"": ""$18410.47""}"
933243196,2022-11-02T03:58:27.696263+00:00,market,12794,Chemicals market order filled,"{""resource"": ""Chemicals"", ""amount"": 901, ""quality"": 2, ""price"": ""$14.20"", ""buyer"": ""Gohard Enterprise"", ""profit"": 644}"
933243078,2022-11-02T03:58:15.401772+00:00,fees,-1302,Market fees selling Golden bars,{}
933243077,2022-11-02T03:58:15.399154+00:00,market,43400,Golden bars market order filled,"{""resource"": ""Golden bars"", ""amount"": 7, ""quality"": 2, ""price"": ""$6200.00"", ""buyer"": ""MoMa Aerospace."", ""profit"": 12474}"
933234596,2022-11-02T03:44:10.533613+00:00,fees,-1282,Market fees selling High grade e-comps,{}
933234595,2022-11-02T03:44:10.528381+00:00,market,42720,High grade e-comps market order filled,"{""resource"": ""High grade e-comps"", ""amount"": 48, ""quality"": 2, ""price"": ""$890.00"", ""buyer"": ""Unidentified LLC"", ""profit"": 15233}"
933233500,2022-11-02T03:42:19.793393+00:00,market,171663,Chemicals market order partially filled,"{""resource"": ""Chemicals"", ""amount"": 12089, ""quality"": 2, ""price"": ""$14.20"", ""buyer"": ""Greedy Gerry"", ""profit"": ""$8647"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
933227677,2022-11-02T03:33:40.839746+00:00,taxes,-15470,Accounting overhead,"{""Cash"": ""$1,081,841"", ""Investment in bonds"": ""$4,965,000"", ""Bonds payable"": ""$0"", ""Executive lift"": ""$0"", ""Cash/bonds value over $3,000,000 at 0.5%"": ""$15,235"", ""Cash/bonds value over $6,000,000 at 0.5%"": ""$235""}"
933217873,2022-11-02T03:25:30.179023+00:00,market,17480,Chemicals market order partially filled,"{""resource"": ""Chemicals"", ""amount"": 1231, ""quality"": 2, ""price"": ""$14.20"", ""buyer"": ""First Ever"", ""profit"": ""$880"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
933217011,2022-11-02T03:24:20.527150+00:00,fees,-6390,Market fees selling Chemicals,"{""remaining_fees"": ""$0""}"
933217010,2022-11-02T03:24:20.524797+00:00,market,11061,Chemicals market order partially filled,"{""resource"": ""Chemicals"", ""amount"": 779, ""quality"": 2, ""price"": ""$14.20"", ""buyer"": ""Thierry"", ""profit"": ""$-5833"", ""fees"": ""$6390"", ""remaining_fees"": ""$0""}"
933214126,2022-11-02T03:19:27.552356+00:00,bonds,-50000,Investment in bonds,"{""amount"": 10, ""bond issuer"": ""Seven ithalat ihracat"", ""interest"": ""0.6%"", ""restructure on default"": ""12%""}"
933213812,2022-11-02T03:18:54.006120+00:00,bonds,-50000,Investment in bonds,"{""amount"": 10, ""bond issuer"": ""Beatniks Cash Salad"", ""interest"": ""0.5%"", ""restructure on default"": ""60%""}"
